sample,x_input,y_output
       3931,  1627,   513
       3932,  2562,  1540
       3933,  3490,  2564
       3934,  4405,  3074
       3935,  5306,  4090
       3936,  6190,  5098
       3937,  7053,  6096
       3938,  7892,  6590
       3939,  8706,  7570
       3940,  9490,  8536
       3941, 10243,  9013
       3942, 10962,  9955
       3943, 11645, 10419
       3944, 12289, 10879
       3945, 12892, 11784
       3946, 13453, 12229
       3947, 13969, 12669
       3948, 14438, 13103
       3949, 14860, 13532
       3950, 15232, 13956
       3951, 15554, 13956
       3952, 15825, 14374
       3953, 16043, 14374
       3954, 16207, 14786
       3955, 16318, 14786
       3956, 16375, 14786
       3957, 16377, 14786
       3958, 16326, 14786
       3959, 16220, 14786
       3960, 16060, 14786
       3961, 15847, 14786
       3962, 15581, 14374
       3963, 15264, 14374
       3964, 14896, 13956
       3965, 14479, 13956
       3966, 14013, 13532
       3967, 13502, 13103
       3968, 12945, 12669
       3969, 12346, 12229
       3970, 11705, 11784
       3971, 11026, 10879
       3972, 10310, 10419
       3973,  9560,  9955
       3974,  8778,  9013
       3975,  7967,  8536
       3976,  7130,  7570
       3977,  6269,  6590
       3978,  5387,  6096
       3979,  4488,  5098
       3980,  3573,  4090
       3981,  2647,  3074
       3982,  1712,  2564
       3983,   771,  1540
       3984,  -171,   513
       3985, -1114,     0
       3986, -2053, -1027
       3987, -2985, -2053
       3988, -3908, -2564
       3989, -4817, -3583
       3990, -5710, -4595
       3991, -6585, -5598
       3992, -7437, -6096
       3993, -8265, -7082
       3994, -9066, -8055
       3995, -9836, -8536
       3996,-10574, -9486
       3997,-11277, -9955
       3998,-11943,-10879
       3999,-12568,-11334
       4000,-13152,-11784
       4001,-13693,-12229
       4002,-14188,-12669
       4003,-14636,-13103
       4004,-15036,-13532
       4005,-15385,-13956
       4006,-15684,-14374
       4007,-15930,-14374
       4008,-16124,-14786
       4009,-16264,-14786
       4010,-16351,-14786
       4011,-16383,-14786
       4012,-16361,-14786
       4013,-16284,-14786
       4014,-16154,-14786
       4015,-15970,-14786
       4016,-15732,-14786
       4017,-15443,-14374
       4018,-15103,-14374
       4019,-14712,-13956
       4020,-14273,-13532
       4021,-13786,-13103
       4022,-13254,-12669
       4023,-12678,-12229
       4024,-12059,-11784
       4025,-11401,-11334
       4026,-10705,-10879
       4027, -9973, -9955
       4028, -9208, -9486
       4029, -8413, -8536
       4030, -7590, -8055
       4031, -6742, -7082
       4032, -5871, -6590
       4033, -4981, -5598
       4034, -4074, -4595
       4035, -3154, -3583
       4036, -2223, -3074
       4037, -1285, -2053
       4038,  -343, -1027
       4039,   600,     0
       4040,  1541,   513
       4041,  2478,  1540
       4042,  3406,  2053
       4043,  4323,  3074
       4044,  5225,  4090
       4045,  6110,  5098
       4046,  6975,  5598
       4047,  7817,  6590
       4048,  8633,  7570
       4049,  9420,  8055
       4050, 10176,  9013
       4051, 10898,  9486
       4052, 11584, 10419
       4053, 12232, 10879
       4054, 12839, 11334
       4055, 13404, 12229
       4056, 13924, 12669
       4057, 14398, 13103
       4058, 14824, 13532
       4059, 15201, 13532
       4060, 15527, 13956
       4061, 15802, 14374
       4062, 16025, 14374
       4063, 16194, 14786
       4064, 16310, 14786
       4065, 16372, 14786
       4066, 16379, 14786
       4067, 16332, 14786
       4068, 16231, 14786
       4069, 16077, 14786
       4070, 15868, 14786
       4071, 15607, 14374
       4072, 15295, 14374
       4073, 14931, 13956
       4074, 14519, 13956
       4075, 14058, 13532
       4076, 13550, 13103
       4077, 12997, 12669
       4078, 12402, 12229
       4079, 11765, 11784
       4080, 11089, 10879
       4081, 10376, 10419
       4082,  9629,  9955
       4083,  8851,  9013
       4084,  8042,  8536
       4085,  7207,  7570
       4086,  6348,  7082
       4087,  5468,  6096
       4088,  4570,  5098
       4089,  3657,  4090
       4090,  2732,  3583
       4091,  1797,  2564
       4092,   857,  1540
       4093,   -85,   513
       4094, -1028,     0
       4095, -1968, -1027
       4096, -2901, -1540
       4097, -3824, -2564
       4098, -4735, -3583
       4099, -5630, -4595
       4100, -6506, -5098
       4101, -7361, -6096
       4102, -8191, -7082
       4103, -8994, -7570
       4104, -9768, -8536
       4105,-10509, -9486
       4106,-11215, -9955
       4107,-11884,-10419
       4108,-12513,-11334
       4109,-13101,-11784
       4110,-13646,-12229
       4111,-14145,-12669
       4112,-14597,-13103
       4113,-15001,-13532
       4114,-15355,-13956
       4115,-15659,-13956
       4116,-15910,-14374
       4117,-16109,-14786
       4118,-16254,-14786
       4119,-16345,-14786
       4120,-16382,-14786
       4121,-16365,-14786
       4122,-16293,-14786
       4123,-16168,-14786
       4124,-15988,-14786
       4125,-15756,-14786
       4126,-15472,-14374
       4127,-15136,-14374
       4128,-14750,-13956
       4129,-14315,-13532
       4130,-13833,-13103
       4131,-13304,-13103
       4132,-12732,-12229
       4133,-12117,-11784
       4134,-11462,-11334
       4135,-10770,-10879
       4136,-10041,-10419
       4137, -9279, -9486
       4138, -8487, -9013
       4139, -7666, -8055
       4140, -6820, -7082
       4141, -5951, -6590
       4142, -5062, -5598
       4143, -4157, -4595
       4144, -3238, -4090
       4145, -2308, -3074
       4146, -1370, -2053
       4147,  -428, -1027
       4148,   514,     0
       4149,  1456,   513
       4150,  2393,  1027
       4151,  3322,  2053
       4152,  4240,  3074
       4153,  5144,  4090
       4154,  6031,  5098
       4155,  6898,  5598
       4156,  7742,  6590
       4157,  8560,  7570
       4158,  9350,  8055
       4159, 10109,  9013
       4160, 10834,  9486
       4161, 11524, 10419
       4162, 12175, 10879
       4163, 12786, 11334
       4164, 13354, 11784
       4165, 13878, 12669
       4166, 14356, 13103
       4167, 14787, 13532
       4168, 15169, 13532
       4169, 15500, 13956
       4170, 15779, 14374
       4171, 16007, 14374
       4172, 16181, 14786
       4173, 16302, 14786
       4174, 16369, 14786
       4175, 16381, 14786
       4176, 16339, 14786
       4177, 16243, 14786
       4178, 16093, 14786
       4179, 15889, 14786
       4180, 15633, 14786
       4181, 15325, 14374
       4182, 14967, 13956
       4183, 14558, 13956
       4184, 14101, 13532
       4185, 13598, 13103
       4186, 13049, 12669
       4187, 12458, 12229
       4188, 11824, 11784
       4189, 11152, 11334
       4190, 10443, 10419
       4191,  9699,  9955
       4192,  8923,  9013
       4193,  8117,  8536
       4194,  7284,  7570
       4195,  6427,  7082
       4196,  5549,  6096
       4197,  4653,  5098
       4198,  3741,  4595
       4199,  2816,  3583
       4200,  1883,  2564
       4201,   943,  1540
       4202,     0,   513
       4203,  -943,     0
       4204, -1883,  -513
       4205, -2816, -1540
       4206, -3741, -2564
       4207, -4653, -3583
       4208, -5549, -4595
       4209, -6427, -5098
       4210, -7284, -6096
       4211, -8117, -7082
       4212, -8923, -7570
       4213, -9699, -8536
       4214,-10443, -9013
       4215,-11152, -9955
       4216,-11824,-10419
       4217,-12458,-11334
       4218,-13049,-11784
       4219,-13598,-12229
       4220,-14101,-12669
       4221,-14558,-13103
       4222,-14967,-13532
       4223,-15325,-13956
       4224,-15633,-13956
       4225,-15889,-14374
       4226,-16093,-14786
       4227,-16243,-14786
       4228,-16339,-14786
       4229,-16381,-14786
       4230,-16369,-14786
       4231,-16302,-14786
       4232,-16181,-14786
       4233,-16007,-14786
       4234,-15779,-14786
       4235,-15500,-14374
       4236,-15169,-14374
       4237,-14787,-13956
       4238,-14356,-13532
       4239,-13878,-13532
       4240,-13354,-13103
       4241,-12786,-12669
       4242,-12175,-11784
       4243,-11524,-11334
       4244,-10834,-10879
       4245,-10109,-10419
       4246, -9350, -9486
       4247, -8560, -9013
       4248, -7742, -8055
       4249, -6898, -7570
       4250, -6031, -6590
       4251, -5144, -5598
       4252, -4240, -5098
       4253, -3322, -4090
       4254, -2393, -3074
       4255, -1456, -2053
       4256,  -514, -1027
       4257,   428,  -513
       4258,  1370,     0
       4259,  2308,  1027
       4260,  3238,  2053
       4261,  4157,  3074
       4262,  5062,  4090
       4263,  5951,  4595
       4264,  6820,  5598
       4265,  7666,  6590
       4266,  8487,  7082
       4267,  9279,  8055
       4268, 10041,  9013
       4269, 10770,  9486
       4270, 11462, 10419
       4271, 12117, 10879
       4272, 12732, 11334
       4273, 13304, 11784
       4274, 13833, 12229
       4275, 14315, 13103
       4276, 14750, 13103
       4277, 15136, 13532
       4278, 15472, 13956
       4279, 15756, 14374
       4280, 15988, 14374
       4281, 16168, 14786
       4282, 16293, 14786
       4283, 16365, 14786
       4284, 16382, 14786
       4285, 16345, 14786
       4286, 16254, 14786
       4287, 16109, 14786
       4288, 15910, 14786
       4289, 15659, 14786
       4290, 15355, 14374
       4291, 15001, 13956
       4292, 14597, 13956
       4293, 14145, 13532
       4294, 13646, 13103
       4295, 13101, 12669
       4296, 12513, 12229
       4297, 11884, 11784
       4298, 11215, 11334
       4299, 10509, 10419
       4300,  9768,  9955
       4301,  8994,  9486
       4302,  8191,  8536
       4303,  7361,  7570
       4304,  6506,  7082
       4305,  5630,  6096
       4306,  4735,  5098
       4307,  3824,  4595
       4308,  2901,  3583
       4309,  1968,  2564
       4310,  1028,  1540
       4311,    85,  1027
       4312,  -857,     0
       4313, -1797,  -513
       4314, -2732, -1540
       4315, -3657, -2564
       4316, -4570, -3583
       4317, -5468, -4090
       4318, -6348, -5098
       4319, -7207, -6096
       4320, -8042, -7082
       4321, -8851, -7570
       4322, -9629, -8536
       4323,-10376, -9013
       4324,-11089, -9955
       4325,-11765,-10419
       4326,-12402,-10879
       4327,-12997,-11784
       4328,-13550,-12229
       4329,-14058,-12669
       4330,-14519,-13103
       4331,-14931,-13532
       4332,-15295,-13956
       4333,-15607,-13956
       4334,-15868,-14374
       4335,-16077,-14374
       4336,-16231,-14786
       4337,-16332,-14786
       4338,-16379,-14786
       4339,-16372,-14786
       4340,-16310,-14786
       4341,-16194,-14786
       4342,-16025,-14786
       4343,-15802,-14786
       4344,-15527,-14374
       4345,-15201,-14374
       4346,-14824,-13956
       4347,-14398,-13532
       4348,-13924,-13532
       4349,-13404,-13103
       4350,-12839,-12669
       4351,-12232,-12229
       4352,-11584,-11334
       4353,-10898,-10879
       4354,-10176,-10419
       4355, -9420, -9486
       4356, -8633, -9013
       4357, -7817, -8055
       4358, -6975, -7570
       4359, -6110, -6590
       4360, -5225, -5598
       4361, -4323, -5098
       4362, -3406, -4090
       4363, -2478, -3074
       4364, -1541, -2053
       4365,  -600, -1540
       4366,   343,  -513
       4367,  1285,     0
       4368,  2223,  1027
       4369,  3154,  2053
       4370,  4074,  3074
       4371,  4981,  3583
       4372,  5871,  4595
       4373,  6742,  5598
       4374,  7590,  6590
       4375,  8413,  7082
       4376,  9208,  8055
       4377,  9973,  8536
       4378, 10705,  9486
       4379, 11401,  9955
       4380, 12059, 10879
       4381, 12678, 11334
       4382, 13254, 11784
       4383, 13786, 12229
       4384, 14273, 12669
       4385, 14712, 13103
       4386, 15103, 13532
       4387, 15443, 13956
       4388, 15732, 14374
       4389, 15969, 14374
       4390, 16154, 14786
       4391, 16284, 14786
       4392, 16361, 14786
       4393, 16383, 14786
       4394, 16351, 14786
       4395, 16264, 14786
       4396, 16124, 14786
       4397, 15930, 14786
       4398, 15684, 14786
       4399, 15385, 14374
       4400, 15036, 14374
       4401, 14636, 13956
       4402, 14188, 13532
       4403, 13693, 13103
       4404, 13152, 12669
       4405, 12568, 12229
       4406, 11943, 11784
       4407, 11277, 11334
       4408, 10574, 10879
       4409,  9836,  9955
       4410,  9066,  9486
       4411,  8265,  8536
       4412,  7437,  8055
       4413,  6585,  7082
       4414,  5710,  6096
       4415,  4817,  5598
       4416,  3908,  4595
       4417,  2985,  3583
       4418,  2053,  2564
       4419,  1114,  2053
       4420,   171,  1027
       4421,  -771,     0
       4422, -1712,  -513
       4423, -2647, -1540
       4424, -3573, -2564
       4425, -4488, -3074
       4426, -5387, -4090
       4427, -6269, -5098
